ID;nomArch;coteArch;dateEntree;nature;modeEntree;servProd;typeProd;activiteProd;descContenu;natureSupport;mlEntree;nbreArt
374;Archives municipales d'Avignon;975W;04/06/2008;Archives publiques;Versement;;;Technologies de l'information et de la communication;59 articles de factures et de dossiers de marchés (1994-2006).;;6,1;59
375;Archives municipales d'Avignon;976W;02/07/2008;Archives publiques;Versement;;;Opéra;24 articles de factures (2002-2004);;2,4;24
376;Archives municipales d'Avignon;961W;14/04/2008;Archives publiques;Versement;;;Archives municipales;11 articles de fonctionnement du service (2006-2007).;;2,2;11
377;Archives municipales d'Avignon;977W;22/07/2008;Archives publiques;Versement;;;Commande publique;"3 articles de DSP (2008) ; 21 articles de marchés soldés (2008)";;3,8;24
378;Archives municipales d'Avignon;978W;22/07/2008;Archives publiques;Versement;;;Personnel-mobilité-formation;22 articles de fonctionnement du service (2006);;2,2;22
379;Archives municipales d'Avignon;979W;22/07/2008;Archives publiques;Versement;;;Commande publique;21 articles de candidatures et offres non retenues et de procédures de marchés publics sans suite ou infructueux (2008);;3,5;21
380;Archives municipales d'Avignon;980W;19/08/2008;Archives publiques;Versement;;;Jumelages;48 articles (1994-2000);;2,5;48
381;Archives municipales d'Avignon;981W;19/08/2008;Archives publiques;Versement;;;Direction administrative des services techniques;"17 articles de commissions de sécurité (1973-2006) ; 1 article astreinte (2007) ; 1 article enregistrement courrier (2006).";;1,9;19
382;Archives municipales d'Avignon;982W;19/08/2008;Archives publiques;Versement;;;Technologies de l'information et de la communication;24 articles de gestion de la téléphonie (1980-2003);;2,4;24
383;Archives municipales d'Avignon;983W;26/08/2008;Archives publiques;Versement;;;Fêtes et animations;44 articles de comptabilité et chonos du service (1996-2006);;4,4;44
385;Archives municipales d'Avignon;985W;25/09/2008;Archives publiques;Versement;;;Secrétariat général;"15 dossiers des séances du conseil municipal (2003-2004) ; 1 article cassettes audio et vidéo des séances (2003-2004).";;2,1;15
386;Archives municipales d'Avignon;986W;18/09/2008;Archives publiques;Versement;;;Hygiène;40 articles : dossiers plaintes, chronos (2003-2007);;4;40
387;Archives municipales d'Avignon;987W;26/09/2008;Archives publiques;Versement;;;Hygiène;68 articles de dossiers éliminables du 986W;;6,8;31
388;Archives municipales d'Avignon;984W;25/09/2008;Archives publiques;Versement;;;Opéra;13 articles de comptabilité (2002-2005);;1,2;13
389;Archives municipales d'Avignon;988W;25/09/2008;Archives publiques;Versement;;;Secrétariat général;3 articles de factures de l'économat (2001-2006).;;0,3;3
391;Archives municipales d'Avignon;990W;29/10/2008;Archives publiques;Versement;;;Foncier;34 articles de DIA (2007).;;3,8;34
392;Archives municipales d'Avignon;991W;08/10/2008;Archives publiques;Versement;;;Action culturelle;7 articles de dossiers suivis par Jacques Montaignac (1985-2000);;0,2;7
393;Archives municipales d'Avignon;992W;09/10/2008;Archives publiques;Versement;;;Commande publique;10 articles de CONR et de marchés infructueux (2008);;1,4;10
394;Archives municipales d'Avignon;993W;13/10/2008;Archives publiques;Versement;;;Enseignement;93 articles de suivi de la restauration scolaire (1998-2008);;9,3;93
395;Archives municipales d'Avignon;994W;09/10/2008;Archives publiques;Versement;;;Commande publique;36 articles de marchés soldés (2008);;5,4;36
396;Archives municipales d'Avignon;995W;13/10/2008;Archives publiques;Versement;;;Enseignement;Articles à conserver du 993W;;0;0
397;Archives municipales d'Avignon;996W;15/10/2008;Archives publiques;Versement;;;Personnel-gestion;79 articles : dossiers, AS, éléments variables,;;7,8;79
398;Archives municipales d'Avignon;997W;16/10/2008;Archives publiques;Versement;;;Communication;Archives photographiques de Jean-Pierre CAMPOMAR (photographe). Ensemble de 51 containers (250.000 images environ) composé de diapositives, négatifs noir et blanc et couleur, tirages papier. Versé avec des inventaires. Versement réalisé en deux temps: le 16 octobre 2008 et le 6 avril 2009.;;25;51
401;Archives municipales d'Avignon;998W;29/10/2008;Archives publiques;Versement;;;Mission prévention sécurité;3 articles de correspondance du service (2000-2002);;0,3;3
402;Archives municipales d'Avignon;70Z;20/11/2008;Archives publiques;Versement;;;SITURA;19 articles, archives du SITURA avant son passage au Grand Avignon (1982 - 2003);;0,9;19
403;Archives municipales d'Avignon;999W;27/11/2008;Archives publiques;Versement;;;Commande publique;20 articles de marchés soldés (2008).;;2,6;20
404;Archives municipales d'Avignon;1000W;27/11/2008;Archives publiques;Versement;;;Commande publique;19 articles de CONR (2008).;;2,9;19
405;Archives municipales d'Avignon;PER ?;18/12/2008;Archives publiques;Versement;;;RMG-Palais des Papes;2 cartons de revues de presse et revues de presse des expos et manifestations (2004-2008);;0;2
408;Archives municipales d'Avignon;991W;16/12/2008;Archives publiques;Versement;;;Direction générale;1 dossier centre national du théâtre versé par M. Jacques Montaignac, DGA.;;0,05;1
409;Archives municipales d'Avignon;1001W;08/01/2009;Archives publiques;Versement;;;Secrétariat général;"21 articles d'arrêtés du Maire (2007) ; 1 article de recueils des actes administratifs (2007).";;2,5;22
410;Archives municipales d'Avignon;1002W;08/01/2009;Archives publiques;Versement;;;Voirie circulation;13 articles d'autorisations d'occupation temporaire du domaine public (2007).;;1,9;13
411;Archives municipales d'Avignon;1003W;08/01/2009;Archives publiques;Versement;;;Voirie circulation;14 articles d'autorisations temporaires de voirie (2007);;2;14
412;Archives municipales d'Avignon;1004W;08/01/2009;Archives publiques;Versement;;;Direction générale des services techniques;23 articles chronos (2000-2006);;2,2;23
413;Archives municipales d'Avignon;1E;09/01/2009;Archives publiques;Versement;;;Etat-civil;Registres des naissances, mariages et décès Avignon et Montfavet (1908).;;0,2;5
414;Archives municipales d'Avignon;1005W;26/01/2009;Archives publiques;Versement;;;Protocole;13 articles de chronos et réceptions (2000-2007);;1,3;13
415;Archives municipales d'Avignon;1006W;28/01/2009;Archives publiques;Versement;;;Mairie-ouest;115 articles de fonctionnement du service (1994-2007);;11,5;115
416;Archives municipales d'Avignon;1007W;28/01/2009;Archives publiques;Versement;;;Direction générale des services techniques;33 articles (concernant les attributions du directeur) des commissions, du bureau de la communauté du grand Avignon (2003-2007).;;3,3;33
417;Archives municipales d'Avignon;1008W;26/01/2009;Archives publiques;Versement;;;Gestion du patrimoine;8 articles de fonctionnement du service (1973-2005).;;0,8;8
420;Archives municipales d'Avignon;1009W;16/02/2009;Archives publiques;Versement;;;Communication;Revue de Presse 2008;;0,1;6
423;Archives municipales d'Avignon;1010W;19/03/2009;Archives publiques;Versement;;;Commande publique;13 articles de marchés soldés (2005-2009);;1,8;13
424;Archives municipales d'Avignon;1011W;19/03/2009;Archives publiques;Versement;;;Commande publique;32 articles de CONR et marchés infructueux (2009);;4,4;32
425;Archives municipales d'Avignon;1012W;18/03/2009;Archives publiques;Versement;;;Etat-civil;20 articles du bureau des naissances (2006-2007);;2;20
427;Archives municipales d'Avignon;1013W;08/04/2009;Archives publiques;Versement;;;Affaires générales et militaires;20 articles (1983-2008);;2;20
429;Archives municipales d'Avignon;1014W;08/04/2009;Archives publiques;Versement;;;Domaine public;26 articles (1875-2006);;2,5;26
430;Archives municipales d'Avignon;1015W;07/05/2009;Archives publiques;Versement;;;Mission prévention sécurité;26 articles d'affaires suivies par le service (2002-2008).;;2,6;26
432;Archives municipales d'Avignon;1016W;07/05/2009;Archives publiques;Versement;;;Secrétariat général;3 articles de pièces préparatoires aux conseils municipaux (2003), 6 articles de pièces préparatoires aux commissions des finances (2005-2007);;1,3;9
434;Archives municipales d'Avignon;1017W;03/06/2009;Archives publiques;Versement;;;Etat-civil;55 articles du bureau des décès (2006).;;5,5;55
435;Archives municipales d'Avignon;56Z;05/08/2009;Archives publiques;Versement;;;Centre communal d'action sociale;57 articles de fonctionnement du service financier : bordereaux, factures, titres (2005 - 2006);;0;57
437;Archives municipales d'Avignon;1018W;10/08/2009;Archives publiques;Versement;;;Commande publique;60 articles (CONR) (2009);;6,3;60
441;Archives municipales d'Avignon;1019W;26/08/2009;Archives publiques;Versement;;;Opéra;9 articles de fonctionnement de la direction (1995-2007).;;1,5;9
442;Archives municipales d'Avignon;1020W;25/08/2009;Archives publiques;Versement;;;Enseignement;26 articles, dossiers d'inscription aux restaurants scolaires (2006-2007).;;0;26
443;Archives municipales d'Avignon;1021W;02/09/2009;Archives publiques;Versement;;;Personnel-gestion;50 articles de dossiers d'agents titulaires retraités ou décédés en 2008.;;5;50
444;Archives municipales d'Avignon;1022W;02/09/2009;Archives publiques;Versement;;;Direction générale des services techniques;12 articles de dossiers de suivi d'affaires (1989-2006);;1,2;12
445;Archives municipales d'Avignon;1023W;02/09/2009;Archives publiques;Versement;;;Enseignement;29 articles de paie, comptabilité (2000-2007).;;2,9;29
446;Archives municipales d'Avignon;1024W;23/09/2009;Archives publiques;Versement;;;Etat-civil;35 articles du bureau des naissances : brouillards de 2005 à 2008;;2;35
447;Archives municipales d'Avignon;38Z;24/09/2009;Archives publiques;Versement;;;Centre communal d'action sociale;20 articles d'aide sociale aux personnes agées : aide ménagère à domicile (2004-2008);;2;20
452;Archives municipales d'Avignon;1025W;30/09/2009;Archives publiques;Versement;;;Opéra;13 articles de fonctionnement du service comptable (factures) (2006).;;1,5;13
453;Archives municipales d'Avignon;1026W;30/09/2009;Archives publiques;Versement;;;Etat-civil;27 articles du bureau des mariages (2003-2007).;;4,1;27
454;Archives municipales d'Avignon;1027W;01/10/2009;Archives publiques;Versement;;;Gestion du patrimoine;11 articles + 6 articles pour élimination (versement du 21/10/2009);;1,7;17
455;Archives municipales d'Avignon;1028W;08/10/2009;Archives publiques;Versement;;;Centre de vacances et de loisirs;8 +121 articles (versement du 4/11/2009);;0;129
468;Archives municipales d'Avignon;1029W;04/11/2009;Archives publiques;Versement;;;Direction générale des services techniques;21 articles (1992 - 2007).;;2,1;21
474;Archives municipales d'Avignon;1030W;02/12/2009;Archives publiques;Versement;;;Foncier;30 articles de DIA (2008);;3;30
475;Archives municipales d'Avignon;1031W;09/12/2009;Archives publiques;Versement;;;Commande publique;52 articles de marchés soldés (2009);;6,2;52
476;Archives municipales d'Avignon;1032W;09/12/2009;Archives publiques;Versement;;;Commande publique;27 articles de CONR (2009);;2,7;27
477;Archives municipales d'Avignon;1033W;09/12/2009;Archives publiques;Versement;;;Secrétariat général;64 articles (arrêtés du Maire) (2008);;3,4;64
485;Archives municipales d'Avignon;1E;05/01/2010;Archives publiques;Versement;;;Etat-civil;3 registres de naissances (1E116), mariages (1E266), décès (1E415) de 1909 de l'état-civil d'Avignon;;0,3;3
501;Archives municipales d'Avignon;43Z;24/02/2010;Archives publiques;Versement;;;Agence de développement social urbain;Récupération des archives du service suite à son transfert à la communauté de communes, 31 articles;;15,5;31
510;Archives municipales d'Avignon;1034W;19/04/2010;Archives publiques;Versement;;;Cabinet Michel Chirinian;"DVD contenant un court-métrage sur le Festival 2009, ""Quand le Off s'affiche"", film réalisé par Mme Jacqueline Baudinat de Roanne.";;0,05;1
513;Archives municipales d'Avignon;914W;27/05/2010;Archives publiques;Versement;;;Bureau du cinéma;6 CD photos de tournages, photos tournage, synopsis, 5 affiches (complément du versement du 01/02/2007);;0,5;1
514;Archives municipales d'Avignon;1035W;18/06/2010;Archives publiques;Versement;;;Archives municipales;8 articles fonctionnement du service (2008 - 2009);;0;0
518;Archives municipales d'Avignon;1036W;07/07/2010;Archives publiques;Versement;;;Patrimoine et habitat;13 articles sur les OPAH (1996 - 2001).;;1,9;13
519;Archives municipales d'Avignon;1037W;07/09/2010;Archives publiques;Versement;;;Commande publique;76 articles d'offres et de candidatures non retenues (2008 - 2010);;7,6;76
520;Archives municipales d'Avignon;1038W;09/09/2010;Archives publiques;Versement;;;Fêtes et animations;68 articles (courriers, comptabilité, dossiers manifestations) (1998 - 2009);;6,8;68
521;Archives municipales d'Avignon;1039W;30/09/2010;Archives publiques;Versement;;;Personnel-gestion des temps;104 articles (2001 - 2009);;10,5;104
522;Archives municipales d'Avignon;1040W;30/09/2010;Archives publiques;Versement;;;Personnel-paie-comptabilité;94 articles (1997-2006);;0;94
523;Archives municipales d'Avignon;127Fi;14/02/2011;Archives publiques;Versement;;;Cabinet Michel Chirinian;21 photographies des cérémonies du 50e annievrsaire du juemlage Avignon-Sienne le 21 janvier 2011;;0,1;21
525;Archives municipales d'Avignon;1053W;28/01/2011;Archives publiques;Versement;;;Secrétariat général;Registres des arrêtes généraux et particuliers du Maire (2008-2009).;;2;80
526;Archives municipales d'Avignon;1049W;12/04/2011;Archives publiques;Versement;;;Police municipale;171 articles de timbres amendes (2003-2007);;0;171
527;Archives municipales d'Avignon;1062W;15/04/2011;Archives publiques;Versement;;;Cabinet Jean Gallart;27 articles (1989-1993);;2,5;27
535;Archives municipales d'Avignon;1061W;18/05/2011;Archives publiques;Versement;;;Protocole;11 articles (1998-2009);;1,1;11
543;Archives municipales d'Avignon;1062W;15/04/2011;Archives publiques;Versement;;;Cabinet Jean Gallart;27 articles de dossiers afférents aux attributions de l'élu;;2,7;27
544;Archives municipales d'Avignon;1064W;30/06/2011;Archives publiques;Versement;;;Elections;300 articles (1990-2005);;70;370
545;Archives municipales d'Avignon;1067W;30/06/2011;Archives publiques;Versement;;;Urbanisme opérationnel;2 albums photographiques couverture aérienne d'Avignon;;0,3;2
